,,112學年度大學分發入學,各系組最低錄取標準及錄取人數一覽表,,,
系組,,,,錄取人數,普通生,原住民
303,國立成功大學,資訊工程學系(普渡雙聯組),數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,1,254,-----
,,,112學年度最低錄取標準-第6頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
304,國立成功大學,建築學系,數甲x1.25 物x1.25 英x1.00 化x1.00,20,197.25,-----
305,國立成功大學,都市計劃學系(自然組),數Ax1.50 英x1.50 國x1.50 物x1.00 化x1.00,10,284.5,-----
306,國立成功大學,都市計劃學系(社會組),數Ax1.50 英x1.50 國x1.50 地x1.00 歷x1.00,8,297,-----
307,國立成功大學,工業設計學系,英x1.50 物x1.50 數甲x1.00 國x1.00 化x1.00,22,259,266.85
310,國立成功大學,生命科學系,生x1.50 化x1.50 英x1.25 數Ax1.00 物x1.00,33,267.75,-----
311,國立成功大學,生物科技與產業科學系,生x1.50 化x1.50 英x1.50 物x1.00,11,248.5,-----
312,國立成功大學,全校不分系學士學位學程,數甲x1.00 英x1.00 國x1.00,7,150,-----
313,東吳大學,中國文學系,國x2.00 英x1.00 歷x1.00,105,118,120
314,東吳大學,歷史學系,歷x2.00 國x1.00 英x1.00,19,161,-----
315,東吳大學,哲學系,國x2.00 英x2.00 數Bx2.00 公x1.00,27,173,-----
316,東吳大學,政治學系,國x1.50 英x1.50 公x1.50 數Bx1.00,52,206.5,227.85
317,東吳大學,社會學系,公x1.50 英x1.50 數Bx1.00 國x1.50,68,169,184.3
320,東吳大學,社會工作學系,國x1.50 英x1.00 公x2.00 數Bx1.00,62,171.5,-----
321,東吳大學,音樂學系-鋼琴.聲樂.弦樂.理論作曲,術科x2.00 國x1.00 英x1.00 歷x1.00,10,219.26,-----
322,東吳大學,音樂學系-銅管樂.木管樂.擊樂,術科x2.00 國x1.00 英x1.00 歷x1.00,6,211.24,-----
323,東吳大學,英文學系,英x2.00 國x1.50 歷x1.00,85,137.5,142.2
324,東吳大學,日本語文學系,英x1.50 國x1.50 歷x1.00 公x1.00,74,189.5,216.1
325,東吳大學,德國文化學系,英x2.00 國x1.50 歷x1.50,16,164.5,-----
326,東吳大學,數學系,數甲x2.00 英x1.50 國x1.50,32,119,-----
327,東吳大學,物理學系,物x2.00 數甲x1.50 英x1.00,18,101.5,-----
330,東吳大學,化學系,化x2.00 數甲x1.50 英x1.00,41,87.5,-----
331,東吳大學,微生物學系,英x1.50 化x1.50 國x1.00,26,109.5,-----
332,東吳大學,心理學系,數甲x1.50 英x2.00 國x1.00,23,143,146.4
333,東吳大學,法律學系,英x2.00 國x2.00 公x1.50 歷x1.00,69,309.5,-----
334,東吳大學,經濟學系,數Bx2.00 英x2.00 國x1.50 公x1.00,84,224,-----
335,東吳大學,會計學系,數Bx1.25 英x1.25 公x1.00,86,135.5,-----
336,東吳大學,企業管理學系,英x1.00 數Bx1.00 公x1.00,108,99,129.6
337,東吳大學,國際經營與貿易學系,英x2.00 數Bx1.50 國x1.00 公x1.00,71,199,-----
340,東吳大學,財務工程與精算數學系,數Bx2.00 英x1.00 國x1.00 公x1.00,66,156,-----
341,東吳大學,資訊管理學系,數Bx1.50 英x1.25 公x1.00,73,116,-----
342,東吳大學,資料科學系,數Bx1.50 英x1.50 公x1.00,69,100,107.65
343,國立政治大學,中國文學系,國x1.50 英x1.25 歷x1.00 地x1.00,34,236,-----
